objid,ra,dec,u,g,r,i,z,redshift
1237648721762320674,167.90659529248,0.392390037117286,22.41462,21.4852,21.74045,21.51176,21.74318,2.334697
1237648721762320695,167.933637295361,0.284829417258098,21.17347,20.73186,20.61624,20.63982,20.49627,1.293773
1237648721762320713,167.962309429079,0.345672966952627,21.76513,20.8323,20.61807,20.65697,20.53263,2.669381
1237648721762320815,167.875114591327,0.3992351773636,24.21766,22.15727,21.92791,21.69361,21.47813,0.0009572756
1237648721762386064,168.019717631294,0.267973920774817,18.76457,16.97679,16.15501,15.7732,15.44912,0.03995889
1237648721762386097,168.069636401861,0.331123748183834,20.58731,18.55663,17.68134,17.2567,16.95034,0.07466623
1237648721762386097,168.069636401861,0.331123748183834,20.58731,18.55663,17.68134,17.2567,16.95034,0.07468798
1237648721762386112,168.091997929081,0.312444071158116,19.82241,18.01347,17.09773,16.62766,16.24331,0.05544734
1237648721762386140,168.141504509263,0.27384972184006,18.40364,16.45518,15.49524,15.06929,14.73864,0.07468972
1237648721762386169,168.017490183482,0.284527808398508,21.89085,19.84684,18.34882,17.77606,17.3769,0.2761124
1237648721762386251,168.059760106142,0.32450158884083,22.00304,21.02658,20.72732,20.57618,20.31997,0.0003189884
1237648721762386284,168.134982558351,0.295610236838376,21.1834,20.37487,20.23427,20.14013,20.06006,2.348655
1237648721762386623,168.106395554895,0.376189478058462,22.7379,21.66222,20.27541,19.35374,18.92834,0.6230361
1237648721762386709,168.126882063071,0.365216476568774,25.59852,22.1001,20.734,19.87671,19.48395,0.5057719
1237648721762387020,168.152261199705,0.299234328664275,23.27396,23.16274,21.69147,20.53366,20.09715,1.368931
1237648721762451663,168.233890104941,0.228759223255593,19.09892,18.91131,18.60425,18.42069,18.45675,1.433218
1237648721762451666,168.236136353485,0.409201040243228,18.80836,17.78752,17.46603,17.09874,17.28994,0.0004809483
1237648721762451827,168.25835299253,0.275295170395321,23.28451,22.05427,20.5224,19.36964,18.94119,0.5511984
1237648721762451846,168.29623162004,0.284799023322231,19.67476,18.39568,17.65913,17.26178,16.96898,0.1241671
1237648721762451846,168.29623162004,0.284799023322231,19.67476,18.39568,17.65913,17.26178,16.96898,0.1241883
1237648721762451872,168.297585454941,0.302271562170445,22.53816,20.51556,19.05251,18.0713,17.52987,7.556431E-06
1237648721762451875,168.301728471325,0.28288013262464,24.24738,21.00898,19.55068,18.67603,18.22027,0.0001262136
1237648721762451906,168.204045055262,0.414080258338705,21.76079,20.76621,20.474,20.39829,20.07867,0.001137747
1237648721762451946,168.273451736167,0.255891265418972,22.35769,21.71902,21.72025,21.6726,21.16129,2.271569
1237648721762452313,168.240458675613,0.309624286958915,23.34276,20.93317,19.20231,18.54515,18.17806,0.3676324
1237648721762452455,168.278611524926,0.306537632250983,24.5442,20.79732,19.1867,18.47074,18.05808,0.4444155
1237648721762517079,168.32378643998,0.296666587665747,18.9951,17.50878,16.79379,16.42873,16.09831,0.049089
1237648721762517126,168.39131781475,0.337472429492261,18.66114,16.7582,15.76763,15.33188,14.96718,0.09699315
1237648721762517161,168.437448478957,0.242969679797387,22.50847,21.6516,20.41202,19.59073,19.02542,0.5511777
1237648721762517198,168.352899199215,0.257878971587242,23.04226,20.12577,18.42042,17.7978,17.42857,0.2891009
1237648721762517208,168.357210182167,0.385779162156964,22.25924,20.05331,18.50208,17.88422,17.56434,0.2907492
1237648721762517208,168.357210182167,0.385779162156964,22.25924,20.05331,18.50208,17.88422,17.56434,0.2907464
1237648721762517236,168.416146747327,0.243407708235527,19.47728,18.21787,17.08131,16.58151,16.27512,0.1855896
1237648721762517369,168.31417522685,0.319397067966133,24.39813,22.93297,21.3686,20.30125,19.82005,0.5509878
1237648721762517482,168.340486934324,0.280988870434676,24.55718,22.58409,20.68027,19.72593,19.46444,0.5495152
1237648721762517493,168.343852039879,0.363354323690864,21.89645,21.47089,20.45985,19.65496,19.2645,0.6189721
1237648721762517620,168.378983029983,0.349211087396047,22.12336,21.27886,20.18723,19.45835,19.06107,0.5507587
1237648721762517727,168.416144418816,0.352549336413314,23.61702,22.03026,20.32846,19.46262,19.0169,0.4644919
1237648721762517760,168.427658979248,0.211407150025527,23.43401,21.7896,20.09096,19.09693,18.49676,0.5500348
1237648721762517773,168.431878857353,0.324985931513286,24.59277,22.06323,20.38873,19.267,18.63695,0.5508235
1237648721762517775,168.433212255737,0.336874882800118,25.86901,22.39523,20.70486,19.80761,19.30897,1.189632
1237648721762582682,168.527647235198,0.419350229786454,19.92653,19.13289,18.78641,18.36846,18.4127,0.1284104
1237648721762582682,168.527647235198,0.419350229786454,19.92653,19.13289,18.78641,18.36846,18.4127,0.1283838
1237648721762582691,168.540906857515,0.360864589029314,20.16402,18.27429,17.28299,16.84144,16.45396,0.09786433
1237648721762582691,168.540906857515,0.360864589029314,20.16402,18.27429,17.28299,16.84144,16.45396,0.09778262
1237648721762582724,168.587037527478,0.32364752804863,19.25882,17.28816,16.35462,15.8962,15.56052,0.07841327
1237648721762582724,168.587037527478,0.32364752804863,19.25882,17.28816,16.35462,15.8962,15.56052,0.07844694
1237648721762582732,168.592403780935,0.230613493901952,20.0886,18.22513,17.32846,16.9146,16.58944,0.09893066
1237648721762582732,168.592403780935,0.230613493901952,20.0886,18.22513,17.32846,16.9146,16.58944,0.09899887
1237648721762582733,168.591430660796,0.233837560662631,25.67041,21.18928,19.28058,18.55058,18.0251,0.4397718
1237648721762582737,168.596342578031,0.238220483011681,23.0183,21.31573,19.98805,19.17793,18.57768,0.5508916
1237648721762582781,168.595909297556,0.325154593652429,23.73794,21.46995,19.64286,18.8434,18.37615,0.4404441
1237648721762582908,168.461788758156,0.346651224497897,25.27758,22.47076,21.10423,19.99319,19.67805,0.6169273
1237648721762583175,168.561632501466,0.236594021115823,25.88222,22.01825,20.42551,19.42584,18.87897,0.4926063
1237648721762583221,168.576772485219,0.395878383693165,23.11911,21.29232,19.47285,18.7476,18.23647,0.4393666
1237648721762583280,168.593059021414,0.371084494480498,23.80381,22.157,20.37041,19.51396,19.00512,0.438463
1237648721762583299,168.598668438445,0.375586541597802,23.92218,22.28874,20.57965,19.7593,19.42687,0.4371971
1237648721762648104,168.688849976806,0.409401262423862,18.75924,17.36909,16.86825,16.67414,16.62369,0.000140042
1237648721762648104,168.688849976806,0.409401262423862,18.75924,17.36909,16.86825,16.67414,16.62369,0.0001302507
1237648721762648191,168.681763724253,0.378600526412015,20.64131,18.54845,17.51816,17.04284,16.69026,0.1091058
1237648721762648191,168.681763724253,0.378600526412015,20.64131,18.54845,17.51816,17.04284,16.69026,0.1090019
1237648721762648196,168.684499564631,0.343696039098452,19.84166,17.78018,16.78552,16.31606,15.95831,0.09975307
1237648721762648196,168.684499564631,0.343696039098452,19.84166,17.78018,16.78552,16.31606,15.95831,0.09978596
1237648721762648208,168.692125181854,0.28926054440186,19.82177,17.97921,16.90878,16.45399,16.1328,0.16393
1237648721762648208,168.692125181854,0.28926054440186,19.82177,17.97921,16.90878,16.45399,16.1328,0.1638743
1237648721762648221,168.7012077332,0.394290346765727,21.06067,18.98797,17.83588,17.33273,17.00388,0.164217
1237648721762648221,168.7012077332,0.394290346765727,21.06067,18.98797,17.83588,17.33273,17.00388,0.1641706
1237648721762648275,168.655127878916,0.266360290493852,22.718,20.16814,18.54541,17.90393,17.52316,0.3002936
1237648721762648275,168.655127878916,0.266360290493852,22.718,20.16814,18.54541,17.90393,17.52316,0.3001334
1237648721762648289,168.701088328484,0.213818254215679,19.6275,18.34914,17.77527,17.42913,17.26105,0.09701689
1237648721762648289,168.701088328484,0.213818254215679,19.6275,18.34914,17.77527,17.42913,17.26105,0.09708414
1237648721762648402,168.728557417018,0.346647146894178,21.86146,20.86672,20.64235,20.55082,20.12698,-4.530397E-05
1237648721762648407,168.733828781575,0.287914208290801,24.05336,22.06807,20.97218,19.96422,19.43642,0.5318749
1237648721762648526,168.629971156835,0.356087644352702,25.05054,22.79156,21.13529,20.04937,19.49134,0.5921233
1237648721762648532,168.6313715639,0.384992178633519,23.59509,22.53053,20.74097,19.76493,19.52708,0.6177326
1237648721762648884,168.738928865405,0.220739263264465,22.66105,21.3014,19.68109,18.77789,18.32665,0.4923489
1237648721762713698,168.756321121767,0.251344990934901,19.80119,18.85362,18.76995,18.77933,18.75746,0.0006081318
1237649962997252210,61.9342844175987,-5.13418289352669,17.64414,16.69077,16.27981,16.10838,16.02689,0.0002746978
1237649962997252210,61.9342844175987,-5.13418289352669,17.64414,16.69077,16.27981,16.10838,16.02689,0.0002912566
1237649962997252241,61.7981205094861,-5.1818100435176,19.04996,17.19438,16.33542,15.99621,15.84317,0.0002345169
1237649962997252244,61.8151414775882,-5.29036065352822,20.01847,18.70217,17.8682,17.41895,17.11555,0.1297794
1237649962997252272,61.8415720742043,-5.25295789824449,19.25767,17.53929,16.78193,16.45164,16.25496,-2.57278E-05
1237649962997252273,61.8529692167736,-5.2764074563748,18.88455,18.01464,17.65181,17.3139,17.2031,0.06678652
1237649962997252302,61.8728129413942,-5.08993764770187,20.17366,20.07735,19.72433,19.26032,19.00294,1.946778
1237649962997252309,61.8897053263206,-5.1053957146947,20.46733,19.28198,18.85929,18.67699,18.56672,0.0003016164
1237649962997252353,61.8776407634022,-5.15524665069619,23.67671,20.52037,18.7439,18.04505,17.64733,0.3354283
1237649962997252375,61.8580492248287,-5.16548027884089,24.6809,22.56484,20.79274,18.68797,17.5497,8.362481E-05
1237649962997252387,61.8325683154562,-5.18687572437385,21.35679,20.17672,20.03842,19.92446,19.6958,-6.747893E-05
1237649962997252469,61.8122695497149,-5.28390646326761,25.51988,21.67656,19.74559,18.97437,18.61503,1.084892E-05
1237649962997252480,61.798950804153,-5.14695127660561,21.69659,20.49824,19.04983,18.52268,18.10562,0.3205084
1237649962997252480,61.798950804153,-5.14695127660561,21.69659,20.49824,19.04983,18.52268,18.10562,0.3205526
1237649962997252565,61.858012934163,-5.22295889619992,26.71747,20.52988,18.45859,17.7564,17.31975,0.3211806
1237649962997252653,61.8957117324564,-5.20244745965226,21.91166,20.54165,19.22296,18.70542,18.24209,0.1906316
1237649962997252653,61.8957117324564,-5.20244745965226,21.91166,20.54165,19.22296,18.70542,18.24209,0.1905771
1237649962997252690,61.9048831524207,-5.13613693426088,20.86946,19.89514,18.81614,18.33556,17.92963,0.2995631
1237649962997252690,61.9048831524207,-5.13613693426088,20.86946,19.89514,18.81614,18.33556,17.92963,0.299545
1237649962997317765,61.9753861676026,-5.16135160613081,24.14166,20.64918,18.80861,18.16191,17.72914,0.3194978
1237649962997317785,62.0065962015962,-5.18864709121415,19.03952,17.47159,16.55889,16.08685,15.74382,0.1320168
1237649962997317876,62.0039046471024,-5.26703975608531,21.46293,20.75661,19.41786,18.94677,18.60781,0.3463814
1237649962997317876,62.0039046471024,-5.26703975608531,21.46293,20.75661,19.41786,18.94677,18.60781,0.3463973
1237649962997317893,62.0561288550883,-5.18405631632769,20.91444,20.05579,19.2017,18.81359,18.25826,0.33468
1237649962997317893,62.0561288550883,-5.18405631632769,20.91444,20.05579,19.2017,18.81359,18.25826,0.3347093
1237649962997317928,61.9561885199723,-5.17083437700346,21.83333,20.9644,19.78401,19.16634,18.65948,0.3214568
1237649962997317928,61.9561885199723,-5.17083437700346,21.83333,20.9644,19.78401,19.16634,18.65948,0.321638
1237649962997317944,61.9533344584376,-5.07922053404959,22.33945,21.14409,19.7688,19.25968,18.89923,0.3473871
1237649962997317944,61.9533344584376,-5.07922053404959,22.33945,21.14409,19.7688,19.25968,18.89923,0.3471009
1237649962997318003,61.9773580564345,-5.1090200229215,21.23548,20.63461,19.47263,18.99639,18.55145,0.1641801
1237649962997318003,61.9773580564345,-5.1090200229215,21.23548,20.63461,19.47263,18.99639,18.55145,0.3349853
1237649962997318029,61.9866624220384,-5.09289883465888,22.56497,21.14996,19.56247,18.97509,18.64231,0.3787694
1237649962997318029,61.9866624220384,-5.09289883465888,22.56497,21.14996,19.56247,18.97509,18.64231,0.3786311
1237649962997318076,62.0258996845028,-5.22205507101519,21.62314,20.46442,19.15551,18.67196,18.26299,0.2558007
1237649962997318076,62.0258996845028,-5.22205507101519,21.62314,20.46442,19.15551,18.67196,18.26299,0.2557075
1237649962997318120,62.0403374029312,-5.0678860427912,23.02241,21.35179,19.68277,19.05882,18.52371,0.3377684
1237649962997318120,62.0403374029312,-5.0678860427912,23.02241,21.35179,19.68277,19.05882,18.52371,0.3378941
1237649962997383265,62.1984263336123,-5.19436372176421,20.19747,18.24199,17.13679,16.63669,16.24994,0.1210097
1237649962997383266,62.1933813189336,-5.19241242482545,22.935,21.35329,19.8045,19.223,19.03358,0.5244502
1237649962997383266,62.1933813189336,-5.19241242482545,22.935,21.35329,19.8045,19.223,19.03358,0.5243341
1237649962997383377,62.2150265906282,-5.22663862231999,20.07429,18.62635,17.73537,17.26692,16.94204,0.133188
1237649962997383403,62.2375596436686,-5.10203302253752,19.47646,18.26635,17.84838,17.66632,17.60123,9.737023E-05
1237649962997383453,62.2013805475004,-5.04433795424636,21.47571,20.72273,19.66974,19.23792,18.83814,0.319194
1237649962997383453,62.2013805475004,-5.04433795424636,21.47571,20.72273,19.66974,19.23792,18.83814,0.3192511
1237649962997383461,62.2185741319796,-5.05243395752588,21.15981,20.42417,19.35491,18.84525,18.46467,0.31928
1237649962997383461,62.2185741319796,-5.05243395752588,21.15981,20.42417,19.35491,18.84525,18.46467,0.3193384
1237649962997383488,62.109759750392,-5.23527519783216,22.04834,20.93318,19.6749,19.15332,18.78558,0.3667782
1237649962997383488,62.109759750392,-5.23527519783216,22.04834,20.93318,19.6749,19.15332,18.78558,0.3668436
1237649962997383575,62.1393716406213,-5.14820295910613,22.5371,20.97889,19.41284,18.78782,18.41578,0.2702482
1237649962997383575,62.1393716406213,-5.14820295910613,22.5371,20.97889,19.41284,18.78782,18.41578,0.2703983
1237649962997383593,62.1442944542845,-5.0912941391535,21.20959,20.2369,19.20994,18.85883,18.58793,0.3173667
1237649962997383593,62.1442944542845,-5.0912941391535,21.20959,20.2369,19.20994,18.85883,18.58793,0.3173412
1237649962997448896,62.3547050544181,-5.15027634607121,23.72396,19.45465,17.98175,17.17254,16.73213,-9.77015E-06
1237649962997448992,62.2770099093319,-5.18179001069448,20.52586,20.10656,19.94238,19.70444,19.75837,1.567834
1237649962997449054,62.2380337835014,-5.04273414261843,24.59864,22.93714,21.69457,19.07273,17.64497,6.268721E-05
1237649962997449130,62.2903230251984,-5.15323295905238,22.56289,20.63749,18.7872,18.09875,17.79146,0.362821
1237649962997514400,62.4899289580428,-5.10875620735656,19.37374,17.87032,17.20374,16.80022,16.59101,0.07675584
1237649962997514821,62.4820911818931,-5.03910879962259,21.50939,20.57946,19.32302,18.69006,18.3342,0.2532717
1237649962997514821,62.4820911818931,-5.03910879962259,21.50939,20.57946,19.32302,18.69006,18.3342,0.2531064
1237649962997579810,62.5667231936749,-4.99577328367526,19.03021,17.83443,17.27531,17.02971,16.93013,0.0004309211
1237649962997579892,62.6201470662802,-4.99211867787939,17.83214,16.43159,15.81742,15.54963,15.41509,1.768327E-05
1237649962997579968,62.5517525166766,-4.98452668772332,23.69915,25.11485,20.88078,24.43609,23.82838,-2.625824E-06
1237649962997580032,62.5754096598309,-5.03537087716306,19.9892,18.99793,18.67098,18.48562,18.4479,0.001024701
1237649962997580061,62.644130642075,-5.08685131350664,20.44809,19.23259,19.04376,18.97743,18.91944,9.480725E-05
1237649962997580068,62.639118525525,-4.99208824234227,19.11067,17.43696,16.56662,16.15218,15.85581,0.1336256
1237649962997580081,62.6703980020882,-5.09650815083329,22.66969,20.58536,19.10333,18.45539,18.07068,0.3468947
1237649962997580081,62.6703980020882,-5.09650815083329,22.66969,20.58536,19.10333,18.45539,18.07068,0.3468733
1237649962997580159,62.5527708780854,-5.00775317532867,18.22633,19.82472,17.40305,19.85776,20.13988,-0.002206959
1237649962997580400,62.614396428635,-4.98680182805941,22.65605,20.8951,19.45579,18.9068,18.46015,0.2525225
1237649962997580400,62.614396428635,-4.98680182805941,22.65605,20.8951,19.45579,18.9068,18.46015,0.2526692
1237649962997580533,62.6816209715129,-5.05016916724699,22.44256,21.58455,19.664,18.63552,18.14189,0.4931904
1237649962997645454,62.7759736034101,-5.00425253233001,22.98168,20.56437,18.6334,17.86502,17.45402,0.3902013
1237649962997645486,62.8176391883853,-4.99408663139402,21.19112,18.57011,17.42912,17.00872,16.78821,-0.0002166605
1237649962997645488,62.8465626238559,-5.14158971191548,20.26696,19.11972,19.04245,19.05605,19.12203,0.00015088
1237649962997645554,62.7402253462624,-5.13643414332595,21.18241,20.58089,19.78844,19.33759,19.31676,0.1186858
1237649962997645554,62.7402253462624,-5.13643414332595,21.18241,20.58089,19.78844,19.33759,19.31676,0.1187166
1237649962997645649,62.7169476675754,-5.13241939917603,21.78417,20.90581,19.72478,19.14584,18.79359,0.2865463
